Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
30,1,2024,22,32,19,INT,61.56,78,1.26,Flag,56,86,54,19,0,1,0,0,0,18,35,83,15,34,42,6,6,4519,50,53
30,1,2024,22,33,28,INT,63.31,72,1.13,Flag,52,96,50,15,2,1,0,0,0,26,31,69,24,30,41,12,8,4735,54,52
30,1,2024,22,35,0,INT,53.41,57,1.06,Flag,79,70,37,22,7,1,0,0,0,25,25,40,21,25,27,6,7,4401,40,43
30,1,2024,22,37,12,INT,48.84,63,1.28,Flag,71,84,41,17,1,2,0,0,0,11,30,68,10,29,35,5,8,3739,43,46
30,1,2024,22,38,28,INT,52.23,64,1.22,Flag,67,80,50,13,5,1,0,0,0,17,33,65,15,32,36,7,7,3836,44,50
30,1,2024,22,39,26,INT,47.17,60,1.27,Flag,54,100,47,9,5,1,0,0,0,14,27,67,12,26,40,12,10,3523,47,48
30,1,2024,22,42,53,INT,63.23,68,1.07,Flag,59,85,57,14,1,0,0,0,0,24,31,57,22,30,36,7,6,5501,48,54
30,1,2024,22,45,5,INT,55.58,74,1.33,Flag,61,87,48,16,4,0,0,0,0,22,30,54,19,28,39,6,6,5023,49,55
30,1,2024,22,46,4,INT,53.08,53,0.99,Flag,69,77,47,22,1,0,0,0,0,13,34,63,12,31,35,7,9,4243,40,45
30,1,2024,22,47,10,INT,60.50,77,1.27,Flag,58,85,50,19,4,0,0,0,0,27,33,69,25,31,40,7,6,4130,53,58
30,1,2024,22,50,38,INT,44.95,65,1.44,Flag,63,83,55,12,2,1,0,0,0,10,32,70,9,31,41,5,9,3667,46,46
30,1,2024,22,51,38,INT,37.76,50,1.32,Flag,70,72,53,17,3,1,0,0,0,11,23,55,11,23,29,7,9,2923,40,42
30,1,2024,22,52,34,INT,50.51,71,1.40,Flag,58,92,44,18,3,1,0,0,0,31,31,56,21,30,31,7,8,3469,50,55
30,1,2024,22,58,34,INT,48.84,52,1.06,Flag,62,85,50,17,2,0,0,0,0,28,24,43,25,24,26,8,10,3581,38,42
30,1,2024,23,1,50,INT,51.36,58,1.12,Flag,69,78,48,11,8,2,0,0,0,15,30,53,15,30,35,8,9,4187,44,46
30,1,2024,23,18,40,INT,46.86,55,1.17,Flag,73,71,54,11,7,0,0,0,0,20,24,58,17,22,30,6,10,3372,41,41
30,1,2024,23,19,55,INT,49.08,59,1.20,Flag,64,79,57,14,2,0,0,0,0,15,34,72,13,33,38,8,5,3947,39,41
30,1,2024,23,23,6,INT,52.71,65,1.23,Flag,65,87,44,16,3,1,0,0,0,13,35,65,13,32,38,8,5,3770,47,50
30,1,2024,23,24,50,INT,57.48,59,1.02,Flag,59,95,48,11,3,0,0,0,0,20,42,71,17,35,40,9,9,4333,49,51
30,1,2024,23,25,47,INT,48.88,58,1.18,Flag,73,63,55,23,2,0,0,0,0,7,40,64,6,37,41,8,8,3432,45,49
30,1,2024,23,26,55,INT,51.23,65,1.26,Flag,62,91,45,15,2,1,0,0,0,32,28,56,26,25,29,8,9,4189,45,47
30,1,2024,23,33,22,INT,62.78,67,1.06,Flag,61,87,51,14,3,0,0,0,0,36,26,58,29,26,32,7,9,5737,46,52
30,1,2024,23,35,30,INT,77.55,85,1.09,Flag,46,93,64,10,3,0,0,0,0,31,39,73,29,33,47,11,7,6165,59,64
30,1,2024,23,41,12,INT,53.61,64,1.19,Flag,60,74,63,18,1,0,0,0,0,33,24,53,29,22,32,9,6,4219,46,51
30,1,2024,23,42,9,INT,47.10,43,0.91,Flag,90,64,37,20,5,0,0,0,0,17,33,36,15,31,23,5,10,4136,32,33
31,1,2024,0,9,1,INT,51.50,57,1.10,Flag,69,75,55,14,3,0,0,0,0,22,32,58,22,29,33,6,8,3521,47,52
31,1,2024,0,10,29,INT,45.37,62,1.36,Flag,73,74,51,12,6,0,0,0,0,17,32,60,14,32,30,5,5,3346,42,45
31,1,2024,0,12,15,INT,56.35,64,1.13,Flag,59,88,54,12,2,1,0,0,0,18,34,74,14,30,41,8,7,4175,44,49
31,1,2024,0,14,16,INT,72.30,74,1.02,Flag,65,79,55,12,4,1,0,0,0,32,27,77,28,26,41,7,6,5787,49,51
31,1,2024,0,15,29,INT,63.15,64,1.01,Flag,65,82,49,18,2,0,0,0,0,17,41,74,14,41,35,8,10,3994,47,47
31,1,2024,0,23,21,INT,62.09,75,1.20,Flag,66,84,44,13,9,0,0,0,0,27,42,65,23,39,36,6,6,5149,51,57
31,1,2024,0,29,35,INT,64.89,70,1.07,Flag,61,90,43,16,5,1,0,0,0,17,45,74,13,42,44,7,9,4628,46,55
31,1,2024,0,33,17,INT,48.58,58,1.19,Flag,55,95,47,16,2,1,0,0,0,25,30,67,20,28,34,10,11,3237,51,52
31,1,2024,0,36,32,INT,60.97,60,0.98,Flag,57,89,51,16,3,0,0,0,0,23,30,53,19,30,37,9,14,4383,46,46
31,1,2024,0,37,46,INT,47.98,61,1.27,Flag,65,80,52,14,5,0,0,0,0,19,26,54,18,25,39,7,8,3609,43,43
31,1,2024,0,38,49,INT,50.04,58,1.15,Flag,65,77,55,12,6,1,0,0,0,18,24,54,16,22,32,8,5,3746,43,46
31,1,2024,0,41,40,INT,59.43,54,0.90,Flag,72,74,49,18,3,0,0,0,0,23,27,42,22,26,31,9,9,5504,45,47
31,1,2024,0,43,50,INT,57.86,53,0.91,Flag,71,72,52,16,5,0,0,0,0,38,19,30,31,18,22,7,10,5406,44,43
31,1,2024,0,46,38,INT,46.64,57,1.22,Flag,64,89,40,17,5,1,0,0,0,17,35,50,15,33,29,6,9,3430,44,46
31,1,2024,0,47,49,INT,64.17,71,1.10,Flag,59,81,55,18,3,0,0,0,0,28,30,52,25,29,35,8,4,4914,48,52
31,1,2024,0,49,26,INT,55.58,60,1.07,Flag,64,90,40,18,2,2,0,0,0,57,18,39,44,17,24,9,10,5320,42,43
31,1,2024,0,50,31,INT,60.57,82,1.35,Flag,54,93,54,13,2,0,0,0,0,27,32,60,24,29,40,6,8,4787,51,58
31,1,2024,0,52,56,INT,52.15,57,1.09,Flag,66,75,60,12,2,1,0,0,0,19,23,58,17,23,34,8,11,4533,43,44
31,1,2024,0,53,44,INT,43.64,51,1.16,Flag,79,78,35,17,5,2,0,0,0,24,31,40,23,30,22,5,8,3194,36,42
31,1,2024,0,56,39,INT,57.60,69,1.19,Flag,57,93,44,18,4,0,0,0,0,22,27,67,18,25,35,10,7,4299,47,50
31,1,2024,0,57,47,INT,56.70,51,0.89,Flag,70,81,42,17,5,1,0,0,0,21,30,62,16,30,32,8,14,4421,43,44
31,1,2024,1,0,6,INT,58.51,60,1.02,Flag,64,78,53,18,3,0,0,0,0,20,43,49,18,39,33,8,8,3318,50,51
31,1,2024,1,1,36,INT,51.16,61,1.19,Flag,71,82,41,19,2,1,0,0,0,16,28,48,13,27,28,4,3,5598,42,46
31,1,2024,1,2,32,INT,51.15,60,1.17,Flag,62,84,51,15,4,0,0,0,0,26,26,63,17,24,38,9,8,3872,45,47
31,1,2024,1,5,32,INT,51.01,75,1.47,Flag,59,97,37,16,5,2,0,0,0,19,28,56,19,26,37,7,7,3584,53,52
31,1,2024,1,7,42,INT,53.10,57,1.07,Flag,72,80,46,11,5,2,0,0,0,22,35,50,21,34,30,6,7,4114,46,45
31,1,2024,1,12,58,INT,57.32,65,1.13,Flag,63,79,46,24,3,1,0,0,0,21,32,63,18,31,34,8,7,3929,48,51
31,1,2024,1,14,41,INT,47.12,56,1.18,Flag,73,80,46,8,9,0,0,0,0,24,24,53,22,23,27,6,7,3671,42,44
31,1,2024,1,19,44,INT,64.96,66,1.01,Flag,57,75,65,16,3,0,0,0,0,26,31,69,22,27,42,11,11,4846,55,57
31,1,2024,1,21,22,INT,49.41,60,1.21,Flag,81,61,52,15,7,0,0,0,0,32,26,43,27,26,24,5,5,3320,44,48
31,1,2024,1,31,20,INT,44.10,58,1.31,Flag,72,73,60,10,1,0,0,0,0,33,13,37,29,13,25,4,8,3527,43,44
31,1,2024,14,8,59,INT,50.17,53,1.05,Flag,60,87,48,14,7,0,0,0,0,36,20,44,34,20,24,9,13,3871,46,47
31,1,2024,14,11,51,INT,55.75,84,1.50,Flag,57,95,44,16,4,0,0,0,0,49,18,48,41,18,31,7,6,3767,51,56
31,1,2024,14,12,55,INT,56.67,71,1.25,Flag,51,98,57,9,1,0,0,0,0,33,24,66,31,24,39,10,9,3701,48,54
31,1,2024,14,14,2,INT,61.79,74,1.19,Flag,58,88,43,23,3,1,0,0,0,35,27,65,30,26,36,9,10,4252,52,53
31,1,2024,14,19,38,INT,50.53,57,1.12,Flag,66,90,40,18,2,0,0,0,0,16,24,61,14,22,34,7,11,4731,44,46
31,1,2024,14,21,57,INT,56.33,65,1.15,Flag,61,92,45,16,2,0,0,0,0,45,23,40,37,21,25,7,7,4250,46,53
31,1,2024,14,23,6,INT,58.50,83,1.41,Flag,59,88,51,14,4,0,0,0,0,27,27,46,25,25,32,4,3,4478,52,57
31,1,2024,14,24,4,INT,52.59,67,1.27,Flag,71,81,42,18,4,0,0,0,0,26,27,37,25,27,26,3,6,4304,44,49
31,1,2024,14,26,48,INT,56.06,67,1.19,Flag,63,83,42,24,4,0,0,0,0,21,31,73,16,30,43,9,6,3997,46,50
31,1,2024,14,27,53,INT,49.08,64,1.30,Flag,66,81,53,12,4,0,0,0,0,17,20,63,17,19,36,7,10,3581,43,45
31,1,2024,14,28,47,INT,47.27,43,0.90,Flag,79,72,42,16,7,0,0,0,0,18,27,40,16,24,24,6,4,4014,35,39
31,1,2024,14,29,48,INT,53.47,53,0.99,Flag,67,84,45,13,7,0,0,0,0,19,30,54,18,30,34,8,10,4032,44,46
31,1,2024,14,31,1,INT,65.66,70,1.06,Flag,68,79,45,19,5,0,0,0,0,23,30,73,20,29,37,8,9,5066,50,54
31,1,2024,14,33,21,INT,59.86,72,1.20,Flag,63,82,51,17,3,0,0,0,0,26,27,60,23,27,33,5,5,5419,47,54
31,1,2024,14,35,9,INT,48.72,63,1.29,Flag,67,82,44,18,5,0,0,0,0,13,26,60,13,26,35,8,8,4334,42,46
31,1,2024,14,37,7,INT,44.18,50,1.13,Flag,75,66,55,16,4,0,0,0,0,25,23,43,22,22,23,6,9,3224,39,39
31,1,2024,14,38,19,INT,53.95,74,1.37,Flag,63,81,53,14,3,2,0,0,0,38,24,52,26,23,29,6,9,3827,49,53
31,1,2024,14,41,3,INT,63.14,73,1.15,Flag,60,75,66,10,4,1,0,0,0,19,35,91,17,35,49,8,7,4348,51,58
31,1,2024,14,42,22,INT,45.82,67,1.46,Flag,65,79,53,15,4,0,0,0,0,30,28,45,28,27,27,4,9,3557,50,55
31,1,2024,19,2,37,INT,54.91,53,0.96,Flag,68,79,46,16,7,0,0,0,0,24,24,55,22,21,29,11,10,4056,45,46
31,1,2024,19,7,24,INT,56.72,81,1.42,Flag,57,82,63,10,4,0,0,0,0,29,28,71,24,26,38,9,6,3738,51,54
31,1,2024,19,40,54,INT,59.93,80,1.33,Flag,68,78,43,23,3,1,0,0,0,20,35,66,17,31,36,5,3,3745,50,51
31,1,2024,19,44,28,INT,65.45,67,1.02,Flag,66,77,46,22,5,0,0,0,0,38,29,55,32,27,28,7,7,4335,51,54
31,1,2024,19,47,29,INT,64.31,78,1.21,Flag,50,97,50,16,2,1,0,0,0,25,27,93,20,27,46,10,6,4782,53,58
31,1,2024,19,49,39,INT,52.69,49,0.92,Flag,64,85,44,20,3,0,0,0,0,11,35,66,11,32,37,9,13,3551,41,40
31,1,2024,19,51,4,INT,72.11,56,0.77,Flag,71,76,41,22,5,1,0,0,0,35,32,55,29,30,28,7,8,4326,44,46
31,1,2024,19,52,12,INT,55.90,59,1.05,Flag,71,78,53,10,4,0,0,0,0,9,31,68,9,31,37,5,9,3290,39,43
31,1,2024,19,53,53,INT,66.96,74,1.10,Flag,62,72,63,14,5,0,0,0,0,25,37,81,22,35,39,8,9,4446,50,55
31,1,2024,19,55,36,INT,50.53,58,1.14,Flag,60,89,48,17,2,0,0,0,0,11,30,69,10,29,38,9,7,3317,45,46
31,1,2024,19,58,55,INT,62.86,80,1.27,Flag,54,83,61,15,3,0,0,0,0,28,33,72,25,31,44,8,5,3962,55,55
31,1,2024,20,0,1,INT,57.18,78,1.36,Flag,59,84,49,21,3,0,0,0,0,34,29,70,31,26,34,8,7,4023,57,60
31,1,2024,20,22,9,INT,62.06,51,0.82,Flag,63,84,49,16,3,1,0,0,0,26,33,64,19,31,32,10,8,3737,43,44
31,1,2024,20,24,21,INT,58.04,64,1.10,Flag,68,85,42,15,6,0,0,0,0,24,25,65,23,24,30,6,5,3650,44,42
31,1,2024,20,29,21,INT,54.04,67,1.23,Flag,66,81,47,20,0,1,1,0,0,24,25,74,22,24,41,7,7,3653,49,49
31,1,2024,20,30,29,INT,60.64,59,0.97,Flag,65,80,43,24,3,1,0,0,0,26,31,57,23,30,29,9,10,4661,48,49
31,1,2024,20,31,29,INT,50.39,57,1.13,Flag,74,78,40,19,4,1,0,0,0,26,25,57,21,25,29,6,10,3796,47,46
31,1,2024,20,37,35,INT,55.74,58,1.04,Flag,64,78,53,19,2,0,0,0,0,32,30,49,29,27,27,9,11,3950,49,48
31,1,2024,20,39,24,INT,64.04,76,1.18,Flag,57,92,49,12,6,0,0,0,0,20,36,78,14,34,42,7,9,5412,51,53
31,1,2024,20,40,32,INT,61.09,86,1.40,Flag,52,101,45,16,2,0,0,0,0,24,30,73,21,30,45,8,6,4153,55,59
31,1,2024,20,42,38,INT,59.23,78,1.31,Flag,52,91,61,6,6,0,0,0,0,17,30,83,15,28,41,8,8,3677,52,57
31,1,2024,20,43,26,INT,41.11,39,0.94,Flag,72,100,26,11,5,2,0,0,0,27,19,30,25,18,18,8,9,3585,34,34
31,1,2024,20,56,43,INT,64.22,54,0.84,Flag,73,67,53,17,5,1,0,0,0,30,33,58,27,29,29,8,8,4476,41,44
31,1,2024,21,0,16,INT,50.21,51,1.01,Flag,69,91,37,13,5,1,0,0,0,25,17,46,20,16,23,6,10,4497,38,38
31,1,2024,21,1,59,INT,51.02,58,1.13,Flag,69,76,52,12,6,1,0,0,0,28,27,52,20,25,29,6,7,2924,44,46
1,2,2024,13,56,24,INT,53.90,55,1.02,Flag,68,76,55,16,1,0,0,0,0,27,28,46,25,27,22,7,10,3506,44,46
1,2,2024,19,11,15,INT,63.77,60,0.94,Flag,66,78,58,10,3,1,0,0,0,30,30,67,26,29,34,7,8,4605,42,42
1,2,2024,19,15,33,INT,65.06,63,0.96,Flag,68,76,48,20,4,0,0,0,0,35,23,38,32,22,22,6,4,4913,44,47
1,2,2024,19,18,6,INT,69.90,94,1.34,Flag,57,83,56,14,6,0,0,0,0,64,25,53,57,22,26,5,3,4533,58,64
1,2,2024,19,20,32,INT,58.95,72,1.22,Flag,57,87,53,18,1,0,0,0,0,24,30,65,23,29,36,9,6,4194,51,56
1,2,2024,19,22,43,INT,42.38,53,1.25,Flag,75,82,35,19,4,1,0,0,0,19,21,39,18,20,25,5,7,3466,37,41
1,2,2024,19,24,59,INT,48.15,45,0.93,Flag,84,61,51,13,5,2,0,0,0,39,11,22,32,11,13,5,13,2803,41,43
1,2,2024,19,26,18,INT,56.05,68,1.21,Flag,62,82,45,22,4,1,0,0,0,33,29,61,27,24,34,8,9,3397,46,52
1,2,2024,19,30,53,INT,53.95,58,1.07,Flag,66,89,38,19,2,2,0,0,0,28,22,36,25,22,24,6,5,3877,43,46
1,2,2024,19,32,5,INT,63.41,69,1.08,Flag,54,92,49,16,5,0,0,0,0,33,35,72,23,33,40,11,11,4788,51,59
1,2,2024,19,33,54,INT,54.88,61,1.11,Flag,64,77,51,22,2,0,0,0,0,23,28,67,20,27,32,8,4,3541,43,46
1,2,2024,19,34,58,INT,51.45,69,1.34,Flag,62,86,52,12,3,1,0,0,0,46,22,36,42,21,17,4,5,3705,43,48
1,2,2024,19,37,18,INT,52.69,52,0.98,Flag,65,80,51,16,3,1,0,0,0,36,23,45,31,22,24,6,14,3860,43,45
1,2,2024,19,40,15,INT,59.09,65,1.10,Flag,61,73,67,11,3,0,1,0,0,37,21,57,31,20,32,10,7,4150,47,51
1,2,2024,19,43,4,INT,65.72,69,1.04,Flag,51,94,53,13,5,0,0,0,0,34,23,66,30,22,36,11,11,4719,51,53
1,2,2024,19,44,53,INT,57.66,72,1.24,Flag,66,79,51,19,0,1,0,0,0,33,20,57,27,20,28,6,10,4781,46,49
1,2,2024,19,45,54,INT,50.14,49,0.97,Flag,76,73,45,18,3,1,0,0,0,39,17,26,36,16,17,7,12,3658,42,44
1,2,2024,19,49,57,INT,52.28,46,0.87,Flag,63,89,41,17,5,0,1,0,0,24,29,56,22,27,31,11,13,3653,41,42
1,2,2024,19,56,19,INT,54.45,62,1.13,Flag,52,89,60,13,2,0,0,0,0,44,20,36,38,20,22,10,9,3758,47,51
1,2,2024,19,59,4,INT,63.68,64,1.00,Flag,61,90,40,21,4,0,0,0,0,35,27,50,31,27,34,9,8,5408,51,51
1,2,2024,20,0,22,INT,67.78,83,1.22,Flag,44,104,48,17,3,0,0,0,0,47,20,50,40,18,32,8,7,4811,61,62
1,2,2024,20,3,40,INT,53.03,78,1.47,Flag,54,89,58,13,2,0,0,0,0,21,35,60,21,31,41,8,6,3855,55,59
1,2,2024,20,6,19,INT,49.70,56,1.12,Flag,75,73,47,15,5,1,0,0,0,29,23,36,20,22,23,4,7,3510,43,44
1,2,2024,20,8,55,INT,46.80,57,1.21,Flag,67,85,44,16,4,0,0,0,0,36,20,39,31,17,25,6,11,3668,45,47
1,2,2024,20,9,49,INT,48.03,51,1.06,Flag,59,99,46,9,2,1,0,0,0,31,22,50,28,20,29,11,10,3878,43,41
1,2,2024,20,11,0,INT,60.69,81,1.33,Flag,51,83,63,15,4,0,0,0,0,33,34,63,30,31,43,10,7,4063,57,62
1,2,2024,20,12,34,INT,60.35,56,0.92,Flag,65,84,47,14,5,1,0,0,0,52,23,31,43,23,16,5,8,4943,45,47
1,2,2024,20,16,24,INT,44.74,59,1.31,Flag,70,77,40,24,5,0,0,0,0,36,20,28,35,20,19,5,8,3548,45,46
2,2,2024,16,37,11,INT,40.33,44,1.09,Flag,84,65,42,15,7,3,0,0,0,11,30,50,11,27,25,5,6,3418,32,36
2,2,2024,16,38,0,INT,41.94,55,1.31,Flag,57,93,48,17,1,0,0,0,0,14,26,64,13,24,35,10,11,3884,42,44
2,2,2024,16,43,14,INT,63.75,75,1.17,Flag,60,74,60,21,1,0,0,0,0,34,35,64,27,31,37,8,7,4300,48,51
2,2,2024,16,46,13,INT,54.89,56,1.02,Flag,62,77,54,19,4,0,0,0,0,43,13,30,38,12,19,8,11,4127,42,46
2,2,2024,16,48,56,INT,49.12,62,1.26,Flag,80,69,42,13,12,0,0,0,0,33,18,36,30,18,17,3,7,3654,42,48
2,2,2024,16,55,44,INT,57.14,68,1.19,Flag,60,86,49,20,1,0,0,0,0,42,22,46,36,21,29,9,10,4134,51,53
2,2,2024,16,56,53,INT,49.44,85,1.71,Flag,56,83,66,11,0,0,0,0,0,37,19,44,33,18,28,5,7,3486,51,56
2,2,2024,16,59,54,INT,41.08,48,1.16,Flag,74,81,40,13,7,0,1,0,0,17,20,49,16,19,30,7,13,3392,41,41
2,2,2024,17,3,1,INT,64.15,71,1.10,Flag,60,83,50,17,6,0,0,0,0,45,29,41,38,28,32,8,7,4363,49,51
2,2,2024,17,5,2,INT,50.02,63,1.25,Flag,61,83,52,19,1,0,0,0,0,36,19,45,32,18,29,9,9,3359,47,51
2,2,2024,17,6,19,INT,50.15,47,0.93,Flag,72,79,37,19,5,4,0,0,0,28,24,37,26,24,23,7,10,3520,42,43
2,2,2024,17,8,1,INT,64.20,68,1.05,Flag,57,85,54,18,2,0,0,0,0,31,27,46,30,27,29,9,10,4725,51,53
2,2,2024,17,9,37,INT,58.10,63,1.08,Flag,66,82,44,18,5,1,0,0,0,25,31,56,24,29,31,7,9,4333,43,47
2,2,2024,17,11,30,INT,56.17,82,1.45,Flag,49,102,42,21,2,0,0,0,0,20,33,73,16,31,46,8,10,4256,57,61
2,2,2024,17,12,12,INT,34.79,39,1.12,Flag,82,72,42,15,3,2,0,0,0,27,13,21,25,13,13,3,9,3198,30,33
2,2,2024,17,16,10,INT,51.03,73,1.43,Flag,69,75,51,16,5,0,0,0,0,19,34,53,19,31,37,4,5,3467,49,55
2,2,2024,17,19,1,INT,49.32,51,1.03,Flag,65,81,52,13,4,1,0,0,0,33,17,36,29,16,24,8,9,3660,40,44
2,2,2024,17,20,33,INT,45.26,66,1.45,Flag,59,91,50,14,2,0,0,0,0,26,23,51,21,22,31,6,8,3107,46,49
2,2,2024,17,21,18,INT,39.36,52,1.32,Flag,72,71,50,20,3,0,0,0,0,27,23,36,21,23,22,4,7,2746,42,45
2,2,2024,17,24,39,INT,39.60,57,1.43,Flag,73,75,46,20,2,0,0,0,0,26,19,37,19,18,27,4,5,2971,38,43
2,2,2024,17,32,38,INT,51.09,58,1.13,Flag,69,78,45,18,5,1,0,0,0,34,27,35,31,26,22,7,8,3493,41,45
2,2,2024,17,35,21,INT,50.52,49,0.96,Flag,69,85,46,13,3,0,0,0,0,20,27,45,16,27,30,7,9,4159,39,44
2,2,2024,17,39,5,INT,45.50,61,1.34,Flag,61,89,45,21,0,0,0,0,0,31,24,43,27,23,25,7,7,3096,46,48
2,2,2024,17,40,13,INT,49.53,73,1.47,Flag,52,95,52,17,0,0,0,0,0,13,32,71,13,29,42,7,7,3890,50,56
2,2,2024,17,43,1,INT,54.79,67,1.22,Flag,62,91,44,12,5,1,1,0,0,29,24,61,25,23,34,6,8,4491,46,50
2,2,2024,17,46,0,INT,54.35,66,1.21,Flag,69,81,45,12,8,1,0,0,0,20,31,54,16,31,36,5,7,3951,47,49
2,2,2024,17,47,43,INT,50.55,70,1.38,Flag,59,90,45,16,5,1,0,0,0,20,29,65,17,27,36,7,5,4659,48,51
2,2,2024,17,49,20,INT,64.21,70,1.09,Flag,67,66,54,26,3,0,0,0,0,45,37,48,41,35,27,6,7,4611,56,59
2,2,2024,17,50,18,INT,52.38,59,1.12,Flag,64,80,49,20,3,0,0,0,0,15,35,50,14,34,32,7,8,3941,46,47
2,2,2024,17,52,1,INT,54.65,67,1.22,Flag,54,96,46,17,3,0,0,0,0,32,31,58,25,31,39,9,9,3647,51,55
2,2,2024,17,52,52,INT,38.14,62,1.62,Flag,78,76,43,16,2,1,0,0,0,21,19,34,20,19,24,4,5,2602,35,44
2,2,2024,17,55,59,INT,46.99,49,1.04,Flag,72,81,37,21,5,0,0,0,0,25,23,37,21,23,22,7,7,3086,40,42
2,2,2024,17,56,47,INT,41.85,56,1.33,Flag,68,81,49,15,3,0,0,0,0,22,23,47,17,23,30,6,7,3242,41,44
2,2,2024,17,57,52,INT,55.79,70,1.25,Flag,61,82,49,20,4,0,0,0,0,25,34,72,19,33,39,6,6,4125,52,55
2,2,2024,17,58,54,INT,52.94,62,1.17,Flag,72,76,43,19,5,1,0,0,0,33,26,36,28,25,26,7,8,3613,47,49
2,2,2024,18,2,34,INT,52.50,46,0.87,Flag,71,74,49,20,2,0,0,0,0,25,30,45,22,27,25,8,8,4072,36,38
2,2,2024,19,37,20,INT,55.95,62,1.10,Flag,64,72,54,21,5,0,0,0,0,19,34,59,14,33,38,7,7,3648,45,50
3,2,2024,0,55,9,INT,81.49,74,0.90,Flag,73,66,55,18,3,1,0,0,0,46,36,57,32,35,33,7,5,4654,52,55
3,2,2024,0,56,22,INT,53.01,59,1.11,Flag,67,88,37,20,4,0,0,0,0,9,38,68,9,33,39,8,6,3194,42,45
3,2,2024,1,0,3,INT,51.72,46,0.88,Flag,67,90,43,9,5,0,2,0,0,13,30,41,13,29,29,8,11,3894,40,40
3,2,2024,1,1,18,INT,65.95,84,1.27,Flag,46,100,55,13,2,0,0,0,0,25,35,74,23,33,44,9,7,4234,51,58
3,2,2024,1,2,37,INT,60.20,68,1.12,Flag,69,70,55,15,7,0,0,0,0,12,35,69,11,33,41,8,7,4168,47,50
3,2,2024,1,3,43,INT,58.74,77,1.31,Flag,59,85,53,16,3,0,0,0,0,18,32,67,16,30,39,7,5,3766,48,53
3,2,2024,1,8,41,INT,60.75,49,0.80,Flag,65,82,48,16,5,0,0,0,0,20,30,44,19,29,30,10,12,4126,42,43
3,2,2024,1,11,39,INT,51.17,55,1.07,Flag,67,87,43,16,3,0,0,0,0,34,17,20,30,13,15,5,8,3937,44,45
3,2,2024,1,13,57,INT,59.65,58,0.97,Flag,56,94,43,18,5,0,0,0,0,24,33,69,21,32,36,9,11,4029,50,51
3,2,2024,1,25,47,INT,52.42,75,1.43,Flag,53,96,53,13,1,0,0,0,0,27,21,54,24,20,36,7,8,4506,54,57
3,2,2024,1,26,44,INT,46.92,61,1.30,Flag,56,89,56,13,2,0,0,0,0,18,24,61,17,24,37,10,10,4015,45,47
3,2,2024,1,27,58,INT,50.88,60,1.17,Flag,60,88,42,22,2,1,1,0,0,49,18,35,42,18,19,9,10,4022,48,51
3,2,2024,1,29,55,INT,52.66,76,1.44,Flag,58,92,48,14,4,0,0,0,0,33,16,52,29,16,28,6,8,3896,51,54
3,2,2024,1,31,55,INT,48.72,69,1.41,Flag,75,75,47,14,5,0,0,0,0,32,23,44,28,23,27,7,9,3446,44,48
3,2,2024,1,41,16,INT,68.79,73,1.06,Flag,68,74,45,27,2,0,0,0,0,52,22,37,42,21,24,6,4,5144,52,56
3,2,2024,1,42,40,INT,47.08,45,0.95,Flag,72,80,44,15,4,1,0,0,0,29,13,26,26,13,16,7,12,2933,40,41
3,2,2024,1,43,31,INT,45.27,54,1.19,Flag,67,87,34,26,1,1,0,0,0,35,24,42,31,22,28,9,9,3745,42,45
3,2,2024,1,46,20,INT,60.82,64,1.05,Flag,62,79,53,17,3,2,0,0,0,31,30,41,28,30,27,6,6,5105,48,55
3,2,2024,1,47,55,INT,65.88,87,1.32,Flag,48,91,59,15,3,0,0,0,0,36,30,58,33,30,39,7,5,5388,55,66
3,2,2024,1,49,25,INT,55.85,67,1.19,Flag,58,93,47,14,2,2,0,0,0,43,17,43,35,16,28,8,8,4192,46,49
3,2,2024,1,50,50,INT,68.04,67,0.98,Flag,59,93,39,18,6,1,0,0,0,37,21,52,33,20,31,9,9,5275,53,55
3,2,2024,1,53,47,INT,61.34,66,1.07,Flag,64,84,47,16,3,2,0,0,0,38,20,34,33,20,23,8,9,4741,49,51
3,2,2024,1,55,7,INT,65.74,58,0.88,Flag,74,70,48,19,5,0,0,0,0,36,28,35,33,28,22,4,11,5580,45,47
3,2,2024,1,56,26,INT,59.40,61,1.02,Flag,62,81,50,19,4,0,0,0,0,32,30,53,26,30,30,7,7,4552,51,52
3,2,2024,2,0,38,INT,51.49,55,1.06,Flag,60,92,46,15,3,0,0,0,0,35,18,48,28,18,31,9,14,3730,46,48
3,2,2024,2,1,46,INT,62.67,70,1.11,Flag,68,78,51,18,1,0,0,0,0,56,11,32,48,11,20,6,5,5045,50,48
3,2,2024,2,6,19,INT,71.00,59,0.83,Flag,74,79,35,23,4,1,0,0,0,37,24,36,28,23,26,8,6,6094,45,47
3,2,2024,2,7,53,INT,69.11,59,0.85,Flag,60,91,47,12,5,1,0,0,0,39,28,38,32,26,26,11,10,5801,45,49
3,2,2024,2,9,22,INT,47.11,66,1.40,Flag,57,86,50,21,2,0,0,0,0,27,23,52,21,21,32,8,6,3507,43,48
4,2,2024,18,54,37,INT,58.15,95,1.63,Flag,50,91,55,18,2,0,0,0,0,20,29,85,16,28,46,5,6,4116,59,64
